localDate,instrument,barValue,barType,daysLoaded,swingStrength,lookBackSettings
2020061821,ES 06-20,3,3 Minute,28
CurrentBar,Time,Open,High,Low,Close,TrendPlot,BarsToNextSignal,BarsFromPreviousSignal,SignalPattern,BuySignalStopLine,SellSignalStopLine,DotPrice,OpenPrice
173,5/20/2020 11:42:00 PM,2949,2949.25,2948.25,2948.5,2954.76912331895,0,0,0,0,0,0,0
174,5/20/2020 11:45:00 PM,2948.5,2949,2947,2948.75,2954.66550144591,0,0,0,0,0,0,0
175,5/20/2020 11:48:00 PM,2948.75,2949.25,2948.5,2949,2954.56772456251,0,0,0,0,0,0,0
176,5/20/2020 11:51:00 PM,2949,2950,2948.75,2950,2954.47569605734,0,0,0,0,0,0,0
177,5/20/2020 11:54:00 PM,2950,2950,2949.25,2949.75,2954.40171761011,0,0,0,0,0,0,0
178,5/20/2020 11:57:00 PM,2949.75,2950,2949,2949.25,2954.32482971573,0,0,0,0,0,0,0
179,5/21/2020 12:00:00 AM,2949.25,2950.5,2947.75,2948,2954.24094823283,0,0,0,0,0,0,0
180,5/21/2020 12:03:00 AM,2948.25,2948.75,2942.75,2943.75,2954.13779206369,0,0,0,0,0,0,0
181,5/21/2020 12:06:00 AM,2943.75,2945.75,2943.25,2944.25,2953.96609302131,0,0,0,0,0,0,0
182,5/21/2020 12:09:00 AM,2944.25,2944.5,2942.75,2944.25,2953.80549644245,0,0,0,0,0,0,0
183,5/21/2020 12:12:00 AM,2944.5,2947.25,2944,2946.75,2953.64755435249,0,0,0,0,0,0,0
184,5/21/2020 12:15:00 AM,2946.75,2948,2946,2947.25,2953.53354518964,0,0,0,0,0,0,0
185,5/21/2020 12:18:00 AM,2947,2948.25,2946,2947.25,2953.42968493857,0,0,0,0,0,0,0
186,5/21/2020 12:21:00 AM,2947,2949,2946.75,2948.25,2953.32754138587,0,0,0,0,0,0,0
187,5/21/2020 12:24:00 AM,2948,2948.5,2945.75,2946,2953.24361508197,0,0,0,0,0,0,0
188,5/21/2020 12:27:00 AM,2946,2947.75,2945.75,2946.5,2953.12388590706,0,0,0,0,0,0,0
189,5/21/2020 12:30:00 AM,2946.5,2949.5,2946.25,2949.25,2953.01440018959,0,0,0,0,0,0,0
190,5/21/2020 12:33:00 AM,2949.5,2950.5,2947.25,2950.25,2952.95217869885,0,0,0,0,0,0,0
191,5/21/2020 12:36:00 AM,2950.25,2954.5,2950,2953.25,2952.90751458813,0,0,0,0,0,0,0
192,5/21/2020 12:39:00 AM,2953.25,2955.5,2952.5,2953.25,2952.91317550403,0,0,0,0,0,0,0
193,5/21/2020 12:42:00 AM,2953.25,2954,2952.75,2953.5,2952.91874285107,0,0,0,0,0,0,0
194,5/21/2020 12:45:00 AM,2953.25,2953.25,2951,2952,2952.92835040725,0,0,0,0,0,0,0
195,5/21/2020 12:48:00 AM,2951.75,2952.25,2950,2950.5,2952.91300577242,0,0,0,0,0,0,0
196,5/21/2020 12:51:00 AM,2950.5,2952.5,2949.5,2951.25,2952.87312137949,0,0,0,0,0,0,0
197,5/21/2020 12:54:00 AM,2951.25,2952,2950.25,2951.5,2952.84629292693,0,0,0,0,0,0,0
198,5/21/2020 12:57:00 AM,2951.5,2951.5,2949.5,2950.25,2952.82404015128,0,0,0,0,0,0,0
199,5/21/2020 1:00:00 AM,2950.25,2950.5,2948,2949.75,2952.78149403308,0,0,0,0,0,0,0
200,5/21/2020 1:03:00 AM,2949.5,2953.5,2949.5,2953,2952.73138669369,0,0,0,0,0,0,0
201,5/21/2020 1:06:00 AM,2953,2953,2950.25,2950.75,2952.73582658305,0,0,0,0,0,0,0
202,5/21/2020 1:09:00 AM,2950.5,2950.75,2946,2946.25,2952.70300300317,0,0,0,0,0,0,0
203,5/21/2020 1:12:00 AM,2946.25,2946.5,2945,2946,2952.5963417965,0,0,0,0,0,0,0
204,5/21/2020 1:15:00 AM,2946,2946,2944.25,2945.25,2952.48731135358,0,0,0,0,0,0,0
205,5/21/2020 1:18:00 AM,2945.25,2945.5,2944,2944.75,2952.36768637253,0,0,0,0,0,0,0
206,5/21/2020 1:21:00 AM,2944.5,2945.25,2943.75,2944.75,2952.24177420109,0,0,0,0,0,0,0
207,5/21/2020 1:24:00 AM,2945,2946.5,2944.75,2946,2952.11794322256,0,0,0,0,0,0,0
208,5/21/2020 1:27:00 AM,2946.25,2946.25,2942.75,2943,2952.01682019409,0,0,0,0,0,0,0
209,5/21/2020 1:30:00 AM,2943.25,2944.75,2941.5,2944.25,2951.86778184377,0,0,0,0,0,0,0
210,5/21/2020 1:33:00 AM,2944.25,2946.25,2944.25,2945.75,2951.74186809429,0,0,0,0,0,0,0
211,5/21/2020 1:36:00 AM,2945.75,2945.75,2944.75,2945.5,2951.64282895223,0,0,0,0,0,0,0
212,5/21/2020 1:39:00 AM,2945.5,2947.5,2945.5,2947.25,2951.54129458939,0,0,0,0,0,0,0
213,5/21/2020 1:42:00 AM,2947.25,2948.5,2947,2947.25,2951.47036410031,0,0,0,0,0,0,0
214,5/21/2020 1:45:00 AM,2947,2950.75,2946.75,2950,2951.400606016,0,0,0,0,0,0,0
215,5/21/2020 1:48:00 AM,2950.25,2950.5,2948.5,2949,2951.37745550334,0,0,0,0,0,0,0
216,5/21/2020 1:51:00 AM,2949,2950.75,2948.75,2950.75,2951.33815871816,0,0,0,0,0,0,0
217,5/21/2020 1:54:00 AM,2950.75,2951.25,2949.75,2950.5,2951.32843708646,0,0,0,0,0,0,0
218,5/21/2020 1:57:00 AM,2950.75,2952.75,2950.75,2952.25,2951.31474391148,0,0,0,0,0,0,0
219,5/21/2020 2:00:00 AM,2952,2952.25,2951,2952,2951.3302026898,0,0,0,0,0,0,0
220,5/21/2020 2:03:00 AM,2952,2954.5,2951.75,2952.75,2951.34127371972,0,0,0,0,0,0,0
221,5/21/2020 2:06:00 AM,2952.5,2953,2950.25,2951.25,2951.36455845162,0,0,0,0,0,0,0
222,5/21/2020 2:09:00 AM,2951.5,2951.75,2948.75,2950,2951.3626649235,0,0,0,0,0,0,0
223,5/21/2020 2:12:00 AM,2950,2950.25,2948.25,2949.75,2951.34014153633,0,0,0,0,0,0,0
224,5/21/2020 2:15:00 AM,2949.75,2950.5,2948.25,2950,2951.31385820515,0,0,0,0,0,0,0
225,5/21/2020 2:18:00 AM,2950,2950.75,2949,2949.25,2951.29214154061,0,0,0,0,0,0,0
226,5/21/2020 2:21:00 AM,2949.25,2949.25,2946.5,2948,2951.25838713498,0,0,0,0,0,0,0
227,5/21/2020 2:24:00 AM,2948.25,2948.5,2947,2947.25,2951.20452949638,0,0,0,0,0,0,0
228,5/21/2020 2:27:00 AM,2947.5,2952.75,2947.25,2951.75,2951.13916537248,0,0,0,0,0,0,0
229,5/21/2020 2:30:00 AM,2951.75,2953.5,2950.75,2951.5,2951.1492618126,0,0,0,0,0,0,0
230,5/21/2020 2:33:00 AM,2951.75,2951.75,2950.25,2950.5,2951.15505913801,0,0,0,0,0,0,0
231,5/21/2020 2:36:00 AM,2950.5,2950.5,2947.75,2948,2951.14423171424,0,0,0,0,0,0,0
232,5/21/2020 2:39:00 AM,2948,2950.75,2947.75,2950,2951.09226094211,0,0,0,0,0,0,0
233,5/21/2020 2:42:00 AM,2950,2950.25,2948.25,2949.75,2951.07420704224,0,0,0,0,0,0,0
234,5/21/2020 2:45:00 AM,2949.75,2950.5,2948.75,2949.25,2951.05231932253,0,0,0,0,0,0,0
235,5/21/2020 2:48:00 AM,2949.5,2949.5,2947.75,2948.5,2951.02252892051,0,0,0,0,0,0,0
236,5/21/2020 2:51:00 AM,2948.5,2950.25,2947.5,2948,2950.98083422761,0,0,0,0,0,0,0
237,5/21/2020 2:54:00 AM,2947.5,2949.25,2947.5,2948,2950.93156424037,0,0,0,0,0,0,0
238,5/21/2020 2:57:00 AM,2948,2949,2947.25,2947.5,2950.88310863309,0,0,0,0,0,0,0
239,5/21/2020 3:00:00 AM,2947.5,2948.25,2945.25,2946,2950.82718948213,0,0,0,0,0,0,0
